id	chromosome_number	start_mb	stop_mb
Glyma.02g268700	2	45299097	45301768
Glyma.02g268800	2	45300323	45301818
Glyma.02g268900	2	45302932	45309041
Glyma.02g269000	2	45315650	45318596
Glyma.02g269100	2	45322856	45326884
Glyma.02g269200	2	45330937	45334458
Glyma.02g269300	2	45335179	45346476
Glyma.02g269400	2	45368396	45372088
Glyma.02g269500	2	45376263	45384615
Glyma.02g269600	2	45381938	45383930
Glyma.02g269700	2	45392240	45397540
Glyma.02g269800	2	45395838	45398787
Glyma.02g2699002	2	45400393	45400590
Glyma.02g2699001	2	45402589	45403717
Glyma.02g270000	2	45414334	45416994
Glyma.02g270100	2	45419509	45427615
Glyma.02g270200	2	45429387	45432301
Glyma.02g270300	2	45435211	45438514
Glyma.02g270400	2	45438739	45440586
Glyma.02g270500	2	45447524	45450651
Glyma.02g270600	2	45459965	45460989
Glyma.02g270700	2	45468743	45473722
Glyma.02g270800	2	45475466	45480930
Glyma.02g270900	2	45490932	45492000
Glyma.02g271000	2	45494047	45496574
Glyma.02g271100	2	45498918	45502715
Glyma.02g271200	2	45504500	45506596
Glyma.02g271300	2	45512377	45519675
Glyma.02g271400	2	45521807	45524375
Glyma.02g271500	2	45529507	45542334
Glyma.02g271600	2	45548560	45550922
Glyma.02g271700	2	45552822	45561779
Glyma.02g271800	2	45563433	45567741
Glyma.02g271900	2	45570294	45589522
Glyma.02g2720001	2	45591463	45593607
Glyma.02g272100	2	45593618	45597960
Glyma.02g272200	2	45601469	45610831
Glyma.02g272300	2	45614498	45617536
Glyma.02g272400	2	45619246	45628692
Glyma.02g272500	2	45630498	45632335
Glyma.02g272600	2	45638093	45639980
Glyma.02g272700	2	45640500	45647671
Glyma.02g272800	2	45649792	45654399
Glyma.02g272900	2	45650548	45651520
Glyma.02g273000	2	45655869	45660125
Glyma.02g273100	2	45670013	45673750
Glyma.02g273200	2	45674930	45681337
Glyma.02g273300	2	45682507	45686240
Glyma.02g273400	2	45691871	45693857
Glyma.02g273500	2	45694169	45700072
Glyma.02g273600	2	45701629	45702660
Glyma.02g273700	2	45704557	45706919
Glyma.02g273800	2	45708202	45712024
Glyma.02g273900	2	45708441	45710219
Glyma.02g274000	2	45712025	45716278
Glyma.02g274100	2	45717305	45720843
Glyma.02g274200	2	45729188	45731942
Glyma.02g274300	2	45741946	45747585
Glyma.02g274400	2	45751520	45753085
Glyma.02g274500	2	45757516	45762771
Glyma.02g274600	2	45772152	45775672
Glyma.02g274700	2	45779193	45781473
Glyma.02g274800	2	45785942	45790327
Glyma.02g274900	2	45798284	45806511
Glyma.02g275000	2	45807348	45809399
Glyma.02g275100	2	45809776	45811457
Glyma.02g275200	2	45816030	45817768
Glyma.02g275300	2	45819221	45828971
Glyma.02g275400	2	45832681	45837327
Glyma.02g275500	2	45852044	45856750
Glyma.02g275600	2	45861613	45863709
Glyma.02g275700	2	45869415	45876447
Glyma.02g275800	2	45878182	45879169
Glyma.02g275900	2	45882082	45889538
Glyma.02g276000	2	45908624	45915394
Glyma.02g276100	2	45924999	45925912
Glyma.02g276200	2	45931140	45935898
Glyma.02g276300	2	45937471	45938812
Glyma.02g276400	2	45939610	45940658
Glyma.02g276500	2	45950168	45955313
Glyma.02g276600	2	45955749	45958608
Glyma.02g276700	2	45963068	45965574
Glyma.02g276800	2	45972401	45976209
Glyma.02g276900	2	45978482	45982733
Glyma.02g2770002	2	45984499	45984875
Glyma.02g2770001	2	45985111	45988474
Glyma.02g277100	2	45988550	45995149
Glyma.02g277200	2	45999642	46007578
Glyma.02g277300	2	46010712	46013329
Glyma.02g277400	2	46014763	46020988
Glyma.02g277500	2	46027755	46029924
Glyma.02g277600	2	46031034	46033706
Glyma.02g277700	2	46043032	46045822
Glyma.02g277800	2	46051004	46054543
Glyma.02g277900	2	46057140	46061392
Glyma.02g278000	2	46067116	46071548
Glyma.02g278100	2	46070392	46071507
Glyma.02g278200	2	46075165	46077100
Glyma.02g278300	2	46077374	46082009
Glyma.02g278400	2	46094573	46096119
Glyma.02g278500	2	46102300	46107877
Glyma.02g278600	2	46109001	46113962
Glyma.02g278700	2	46115016	46116496
Glyma.02g278800	2	46117712	46118917
Glyma.02g278900	2	46119184	46126479
Glyma.02g279000	2	46128680	46132442
Glyma.02g279100	2	46140030	46143569
Glyma.02g279200	2	46144843	46146028
Glyma.02g279300	2	46150549	46162750
Glyma.02g279400	2	46164074	46168118
Glyma.02g279500	2	46170433	46176405
Glyma.02g279600	2	46177943	46184126
Glyma.02g279700	2	46197589	46198152
Glyma.02g279800	2	46202686	46203294
Glyma.02g279900	2	46209165	46211591
Glyma.02g280000	2	46225819	46228814
Glyma.02g280100	2	46249864	46251394
Glyma.02g280200	2	46261637	46264149
Glyma.02g280300	2	46266475	46272098
Glyma.02g280400	2	46280534	46288756
Glyma.02g280500	2	46294935	46299837
Glyma.02g280600	2	46306147	46308327
Glyma.02g280700	2	46309996	46312164
Glyma.02g280800	2	46313390	46318217
Glyma.02g280900	2	46314808	46315011
Glyma.02g2810002	2	46322624	46328864
Glyma.02g2810001	2	46330227	46343058
Glyma.02g281100	2	46350420	46355136
Glyma.02g281200	2	46365305	46370332
Glyma.02g281300	2	46371857	46378811
Glyma.02g281400	2	46383141	46383864
Glyma.02g281500	2	46387214	46388056
Glyma.02g281600	2	46391400	46394241
Glyma.02g281700	2	46401584	46410932
Glyma.02g281800	2	46412133	46415491
Glyma.02g281900	2	46418360	46425149
Glyma.02g282000	2	46427031	46431333
Glyma.02g282100	2	46437888	46443042
Glyma.02g282200	2	46446741	46449650
Glyma.02g282300	2	46451873	46452025
Glyma.02g282400	2	46455497	46459253
Glyma.02g282500	2	46462286	46464804
Glyma.02g282600	2	46466915	46471306
Glyma.02g282700	2	46474078	46482693
Glyma.02g282800	2	46482810	46484480
Glyma.02g282900	2	46489778	46493148
Glyma.02g283000	2	46495590	46501695
Glyma.02g283100	2	46498755	46499609
Glyma.02g283200	2	46506763	46508052
Glyma.02g283300	2	46512471	46517039
Glyma.02g283400	2	46520816	46523824
Glyma.02g283500	2	46529090	46534506
Glyma.02g283600	2	46540546	46541395
Glyma.02g283700	2	46541710	46545641
Glyma.02g283800	2	46546637	46547423
Glyma.02g283900	2	46550397	46551943
Glyma.02g284000	2	46557011	46558030
Glyma.02g284100	2	46558910	46566511
Glyma.02g284200	2	46569520	46584617
Glyma.02g284300	2	46586195	46589611
Glyma.02g284400	2	46591575	46596216
Glyma.02g284500	2	46598685	46601831
Glyma.02g284600	2	46603742	46605177
Glyma.02g284700	2	46610641	46612290
Glyma.02g284800	2	46617841	46620117
Glyma.02g284900	2	46622803	46624743
Glyma.02g285000	2	46628846	46630378
Glyma.02g285100	2	46630620	46632983
Glyma.02g285200	2	46634249	46636858
Glyma.02g285300	2	46643696	46647738
Glyma.02g285400	2	46648634	46650119
Glyma.02g285500	2	46650504	46652113
Glyma.02g285600	2	46655327	46660517
Glyma.02g285700	2	46661100	46663693
Glyma.02g285800	2	46663694	46666947
Glyma.02g285900	2	46674263	46676939
Glyma.02g286000	2	46687003	46691939
Glyma.02g286100	2	46696850	46700962
Glyma.02g286200	2	46706387	46707470
Glyma.02g286300	2	46709294	46714662
Glyma.02g286400	2	46716364	46719489
Glyma.02g286500	2	46721798	46724307
Glyma.02g286600	2	46727383	46732338
Glyma.02g286700	2	46732069	46734174
Glyma.02g286800	2	46737973	46745172
Glyma.02g286900	2	46750055	46751644
Glyma.02g287000	2	46753578	46755615
Glyma.02g287100	2	46757962	46761764
Glyma.02g287200	2	46762909	46764121
Glyma.02g287300	2	46767524	46769624
Glyma.02g287400	2	46775663	46778223
Glyma.02g287500	2	46780364	46782383
Glyma.02g2876002	2	46788465	46788846
Glyma.02g2876001	2	46791715	46795570
Glyma.02g287700	2	46797935	46805223
Glyma.02g287800	2	46815266	46816643
Glyma.02g287900	2	46818302	46819745
Glyma.02g288000	2	46821160	46829370
Glyma.02g288100	2	46837075	46837886
Glyma.02g288200	2	46837228	46840249
Glyma.02g288300	2	46845217	46850314
Glyma.02g288400	2	46851610	46855503
Glyma.02g288500	2	46857783	46863525
Glyma.02g288600	2	46863739	46874153
Glyma.02g288700	2	46881782	46885596
Glyma.02g288800	2	46887647	46889823
Glyma.02g288900	2	46890831	46894638
Glyma.02g289000	2	46898427	46902989
Glyma.02g289100	2	46905676	46907622
Glyma.02g289200	2	46909328	46911780
Glyma.02g289300	2	46913511	46916902
Glyma.02g289400	2	46922281	46925414
Glyma.02g289500	2	46926615	46930024
Glyma.02g289600	2	46927599	46927970
Glyma.02g289700	2	46931933	46940864
Glyma.02g289800	2	46946025	46949505
Glyma.02g289900	2	46959425	46964970
Glyma.02g290000	2	46966057	46968778
Glyma.02g290100	2	46970319	46973280
Glyma.02g290200	2	46979277	47002042
Glyma.02g290300	2	47002288	47004389
Glyma.02g290400	2	47004857	47007413
Glyma.02g290500	2	47007571	47012272
Glyma.02g290600	2	47016543	47020194
Glyma.02g290700	2	47021251	47025852
Glyma.02g290800	2	47032515	47036279
Glyma.02g290900	2	47044263	47044826
Glyma.02g291000	2	47048477	47053231
Glyma.02g291100	2	47055643	47057682
Glyma.02g291200	2	47062620	47065072
Glyma.02g291300	2	47075427	47079964
Glyma.02g291400	2	47082013	47082744
Glyma.02g291500	2	47084239	47085386
Glyma.02g291600	2	47086165	47090150
Glyma.02g291700	2	47102438	47103989
Glyma.02g291800	2	47111717	47116179
Glyma.02g291900	2	47117087	47119276
Glyma.02g292000	2	47120871	47121243
Glyma.02g292100	2	47123393	47124673
Glyma.02g292200	2	47125531	47139234
Glyma.02g292300	2	47140082	47148127
Glyma.02g292400	2	47148990	47150245
Glyma.02g292500	2	47153091	47160573
Glyma.02g292600	2	47161459	47162622
Glyma.02g292700	2	47162761	47163594
Glyma.02g292800	2	47164820	47167693
Glyma.02g292900	2	47175297	47178910
Glyma.02g293000	2	47180782	47181509
Glyma.02g293100	2	47183443	47188007
Glyma.02g293200	2	47193354	47198311
Glyma.02g293300	2	47200116	47202645
Glyma.02g293400	2	47204183	47206522
Glyma.02g293500	2	47207122	47210421
Glyma.02g293600	2	47211961	47216578
Glyma.02g293700	2	47218887	47220343
Glyma.02g293800	2	47222713	47224116
Glyma.02g293900	2	47225431	47228705
Glyma.02g294000	2	47237993	47240495
Glyma.02g294100	2	47248664	47250309
Glyma.02g294200	2	47256480	47263517
Glyma.02g294300	2	47265184	47266385
Glyma.02g294400	2	47267552	47269384
Glyma.02g294500	2	47272683	47277831
Glyma.02g294600	2	47280930	47285905
Glyma.02g294700	2	47288753	47291014
Glyma.02g294800	2	47296020	47298094
Glyma.02g294900	2	47300149	47306133
Glyma.02g295000	2	47306160	47312036
Glyma.02g295100	2	47319345	47323749
Glyma.02g295200	2	47325496	47328300
Glyma.02g295300	2	47333361	47337899
Glyma.02g295400	2	47344189	47352046
Glyma.02g295500	2	47355792	47360519
Glyma.02g295600	2	47361455	47366921
Glyma.02g295700	2	47369497	47370155
Glyma.02g295800	2	47371134	47374352
Glyma.02g295900	2	47375932	47378006
Glyma.02g296000	2	47378990	47380245
Glyma.02g296100	2	47381276	47382226
Glyma.02g296200	2	47383044	47395946
Glyma.02g296300	2	47399263	47406220
Glyma.02g296400	2	47417971	47425008
Glyma.02g296500	2	47431279	47434536
Glyma.02g296600	2	47440297	47443687
Glyma.02g296700	2	47448735	47450927
Glyma.02g296800	2	47452191	47458227
Glyma.02g296900	2	47463549	47466213
Glyma.02g297000	2	47470380	47474437
Glyma.02g297100	2	47478508	47481119
Glyma.02g297200	2	47485421	47488050
Glyma.02g297300	2	47492757	47495282
Glyma.02g297400	2	47501492	47507336
Glyma.02g297500	2	47514258	47515110
Glyma.02g297600	2	47516619	47517150
Glyma.02g297700	2	47517245	47520623
Glyma.02g297800	2	47525837	47527270
Glyma.02g297900	2	47527207	47530277
Glyma.02g298000	2	47531840	47538431
Glyma.02g298100	2	47544315	47545215
Glyma.02g298200	2	47546918	47555795
Glyma.02g298300	2	47557607	47562087
Glyma.02g298400	2	47564697	47571222
Glyma.02g298500	2	47580167	47586555
Glyma.02g298600	2	47591385	47593271
Glyma.02g298700	2	47598328	47600624
Glyma.02g298800	2	47601642	47604403
Glyma.02g298900	2	47605962	47609984
Glyma.02g299000	2	47611131	47614650
Glyma.02g299100	2	47615800	47617497
Glyma.02g299200	2	47623378	47626682
Glyma.02g299300	2	47630635	47633874
Glyma.02g299400	2	47635084	47639048
Glyma.02g299500	2	47640290	47641537
Glyma.02g299600	2	47646816	47651043
Glyma.02g299700	2	47652119	47655373
Glyma.02g299800	2	47658228	47658952
Glyma.02g299900	2	47660319	47662752
Glyma.02g300000	2	47663469	47665514
Glyma.02g300100	2	47668788	47670822
Glyma.02g300200	2	47673784	47674892
Glyma.02g300300	2	47676198	47678171
Glyma.02g300400	2	47678743	47679849
Glyma.02g300500	2	47680323	47684444
Glyma.02g300600	2	47688752	47690910
Glyma.02g300700	2	47691774	47693239
Glyma.02g300800	2	47693027	47701367
Glyma.02g300900	2	47694856	47696004
Glyma.02g301000	2	47703890	47711294
Glyma.02g301100	2	47712088	47713541
Glyma.02g301200	2	47715921	47718873
Glyma.02g301300	2	47720197	47721844
Glyma.02g301400	2	47728370	47731748
Glyma.02g301500	2	47732540	47735480
Glyma.02g301600	2	47736135	47738191
Glyma.02g301700	2	47739224	47741518
Glyma.02g301800	2	47749927	47754037
Glyma.02g301900	2	47755266	47758111
Glyma.02g302000	2	47759797	47766099
Glyma.02g302100	2	47768469	47771819
Glyma.02g302200	2	47775833	47779744
Glyma.02g302300	2	47780761	47783718
Glyma.02g302400	2	47788710	47791861
Glyma.02g302500	2	47792409	47795587
Glyma.02g302600	2	47807441	47811242
Glyma.02g302700	2	47813306	47818595
Glyma.02g302800	2	47821414	47832755
Glyma.02g302900	2	47839283	47847453
Glyma.02g303000	2	47847723	47850282
Glyma.02g303100	2	47852657	47854573
Glyma.02g303200	2	47857061	47857869
Glyma.02g303300	2	47864899	47869138
Glyma.02g303400	2	47870385	47873480
Glyma.02g303500	2	47875529	47883281
Glyma.02g303600	2	47883626	47887124
Glyma.02g303700	2	47892900	47896207
Glyma.02g303800	2	47896187	47900062
Glyma.02g303900	2	47903689	47904913
Glyma.02g304000	2	47908136	47915999
Glyma.02g304100	2	47925182	47931754
Glyma.02g304200	2	47932634	47939200
Glyma.02g304300	2	47939375	47940883
Glyma.02g304400	2	47945483	47947493
Glyma.02g304500	2	47950037	47954106
Glyma.02g304600	2	47967178	47971733
Glyma.02g304700	2	47976141	47983615
Glyma.02g304800	2	47980215	47980782
Glyma.02g304900	2	47990282	47991740
Glyma.02g305000	2	47994943	47998270
Glyma.02g305100	2	48004067	48007712
Glyma.02g305200	2	48008920	48016163
Glyma.02g305300	2	48018421	48021738
Glyma.02g305400	2	48024273	48025729
Glyma.02g305500	2	48031282	48031964
Glyma.02g305600	2	48034339	48039586
Glyma.02g305700	2	48040608	48044245
Glyma.02g305800	2	48044561	48044896
Glyma.02g305900	2	48055694	48067169
Glyma.02g306000	2	48067943	48070002
Glyma.02g306100	2	48070841	48076664
Glyma.02g306200	2	48088200	48091782
Glyma.02g306300	2	48093016	48096127
Glyma.02g306400	2	48099642	48102280
Glyma.02g306500	2	48103232	48105164
Glyma.02g306600	2	48112386	48115244
Glyma.02g306700	2	48124852	48131001
Glyma.02g306800	2	48134110	48136015
Glyma.02g306900	2	48137960	48142243
Glyma.02g307000	2	48146186	48147731
Glyma.02g307100	2	48150743	48152515
Glyma.02g307200	2	48153906	48158481
Glyma.02g307300	2	48163443	48164865
Glyma.02g307400	2	48169699	48172204
Glyma.02g307500	2	48175535	48177218
Glyma.02g307600	2	48182234	48184522
Glyma.02g307700	2	48186815	48189095
Glyma.02g307800	2	48187158	48187542
Glyma.02g307900	2	48192586	48199055
Glyma.02g308000	2	48201393	48205373
Glyma.02g308100	2	48214169	48216761
Glyma.02g308200	2	48217435	48218194
Glyma.02g308300	2	48219597	48220238
Glyma.02g308400	2	48221633	48223857
Glyma.02g308500	2	48224472	48228309
Glyma.02g308600	2	48233646	48241648
Glyma.02g308700	2	48245199	48247085
Glyma.02g308800	2	48262045	48266125
Glyma.02g308900	2	48264660	48266797
Glyma.02g309000	2	48268702	48269482
Glyma.02g309100	2	48270927	48274389
Glyma.02g309200	2	48278768	48286224
Glyma.02g309300	2	48287101	48289732
Glyma.02g309400	2	48290723	48293912
Glyma.02g309500	2	48295104	48297398
Glyma.02g309600	2	48298129	48301248
Glyma.02g3097002	2	48303896	48305423
Glyma.02g3097001	2	48305602	48306267
Glyma.02g309800	2	48308026	48309417
Glyma.02g309900	2	48310526	48314114
Glyma.02g310000	2	48315308	48322131
Glyma.02g310100	2	48326516	48328047
Glyma.02g310200	2	48328294	48330437
Glyma.02g310300	2	48337616	48339124
Glyma.02g310400	2	48337717	48347990
Glyma.02g310500	2	48343246	48343512
Glyma.02g310600	2	48351795	48356887
Glyma.02g310700	2	48375797	48378874
Glyma.02g310800	2	48381372	48387359
Glyma.02g3109002	2	48392067	48421727
Glyma.02g3109001	2	48428203	48439040
Glyma.02g311000	2	48440620	48443772
Glyma.02g311100	2	48457589	48459097
Glyma.02g311200	2	48461058	48464540
Glyma.02g311300	2	48469994	48489186
Glyma.02g311400	2	48470309	48470844
Glyma.02g311500	2	48490874	48498073
Glyma.02g311600	2	48499780	48500495
Glyma.02g311700	2	48502821	48506820
Glyma.02g311800	2	48508755	48515242
Glyma.02g311900	2	48519443	48520813
Glyma.02g312000	2	48523096	48536273
Glyma.02g312100	2	48536660	48539768
Glyma.02g312200	2	48540502	48559754
Glyma.02g312300	2	48561692	48566408
Glyma.20g000100	20	606	1069
Glyma.20g000200	20	2658	13802
Glyma.20g000300	20	16441	21409
Glyma.20g000400	20	31299	40906
Glyma.20g000500	20	41852	45797
Glyma.20g000600	20	50962	52178
Glyma.20g000700	20	61902	71677
Glyma.20g000800	20	76452	80093
Glyma.20g000900	20	82330	83281
Glyma.20g001000	20	106923	113414
Glyma.20g001100	20	117485	120405
Glyma.20g001200	20	122945	124048
Glyma.20g001300	20	124660	142033
Glyma.20g001400	20	150537	152168
Glyma.20g001500	20	163907	166628
Glyma.20g001600	20	168241	170379
Glyma.20g001700	20	178941	182481
Glyma.20g001800	20	201443	203911
Glyma.20g001900	20	206068	209996
Glyma.20g002000	20	213184	219283
Glyma.20g002100	20	219510	223899
Glyma.20g002200	20	226435	228121
Glyma.20g002300	20	228580	231565
Glyma.20g002400	20	235327	239972
Glyma.20g002500	20	241013	241717
Glyma.20g002600	20	242782	243989
Glyma.20g002700	20	250193	254045
Glyma.20g002800	20	259703	260884
Glyma.20g002900	20	262922	282744
Glyma.20g003000	20	280381	281414
Glyma.20g003100	20	288005	292453
Glyma.20g003200	20	290153	290697
Glyma.20g003300	20	302280	306286
Glyma.20g003400	20	307789	343434
Glyma.20g003500	20	346199	348895
Glyma.20g003600	20	350171	353534
Glyma.20g003700	20	357729	358141
Glyma.20g003800	20	359738	361664
Glyma.20g003900	20	362480	364525
Glyma.20g004000	20	366402	406506
Glyma.20g004100	20	408090	409197
Glyma.20g004200	20	414222	418774
Glyma.20g004300	20	429628	433397
Glyma.20g004400	20	435619	443234
Glyma.20g004500	20	448202	450510
Glyma.20g004600	20	452692	457443
Glyma.20g004700	20	463333	464862
Glyma.20g004800	20	469197	471834
Glyma.20g004900	20	474697	477611
Glyma.20g005000	20	481956	484291
Glyma.20g005100	20	489304	493397
Glyma.20g005200	20	494584	501928
Glyma.20g005300	20	511459	518865
Glyma.20g005400	20	521375	530540
Glyma.20g005500	20	524994	525294
Glyma.20g005600	20	532311	536994
Glyma.20g005700	20	542453	551351
Glyma.20g005800	20	564408	569908
Glyma.20g005900	20	573930	581981
Glyma.20g006000	20	592947	597814
Glyma.20g006100	20	598179	601990
Glyma.20g006200	20	606231	609201
Glyma.20g006300	20	610711	612757
Glyma.20g006400	20	615450	621573
Glyma.20g006500	20	630842	637357
Glyma.20g006600	20	649471	653167
Glyma.20g006700	20	653616	656235
Glyma.20g006800	20	657349	658818
Glyma.20g006900	20	665283	667057
Glyma.20g007000	20	669441	671704
Glyma.20g007100	20	673959	676919
Glyma.20g007200	20	677320	679167
Glyma.20g007300	20	680583	683393
Glyma.20g007400	20	685143	690637
Glyma.20g007500	20	693581	694722
Glyma.20g007600	20	698267	700855
Glyma.20g007700	20	704850	710565
Glyma.20g007800	20	717053	721984
Glyma.20g007900	20	734922	741835
Glyma.20g008000	20	745297	748430
Glyma.20g008100	20	752834	753226
Glyma.20g008200	20	756183	759106
Glyma.20g008300	20	760360	761339
Glyma.20g008400	20	763017	763515
Glyma.20g008500	20	765441	767039
Glyma.20g008600	20	769425	770444
Glyma.20g008700	20	772084	777840
Glyma.20g008800	20	779158	791968
Glyma.20g008900	20	793188	796149
Glyma.20g009000	20	801753	803720
Glyma.20g009100	20	810707	816878
Glyma.20g009200	20	817321	822912
Glyma.20g009300	20	824176	827023
Glyma.20g009400	20	830074	835289
Glyma.20g009500	20	836448	840146
Glyma.20g009600	20	843174	847591
Glyma.20g009700	20	847971	851447
Glyma.20g009800	20	853621	856124
Glyma.20g009900	20	862084	864118
Glyma.20g010000	20	867234	868634
Glyma.20g010100	20	872822	877464
Glyma.20g010200	20	884079	885412
Glyma.20g010300	20	884113	884292
Glyma.20g010400	20	892561	893715
Glyma.20g010500	20	894695	895383
Glyma.20g010600	20	896859	900923
Glyma.20g010700	20	903313	912538
Glyma.20g010800	20	903484	914877
Glyma.20g010900	20	919194	923000
Glyma.20g011000	20	925425	930493
Glyma.20g011100	20	932526	933937
Glyma.20g011200	20	937927	939737
Glyma.20g011300	20	942440	943347
Glyma.20g011400	20	953672	954573
Glyma.20g011500	20	958806	959948
Glyma.20g011600	20	969652	970427
Glyma.20g011700	20	974511	985182
Glyma.20g0118002	20	987123	987271
Glyma.20g0118001	20	989654	993731
